id,name,approach_date,absolute_magnitude_h,est_diameter_min_km,est_diameter_max_km,is_potentially_hazardous,relative_velocity_kph,miss_distance_km,miss_distance_lunar,orbiting_body,avg_diameter_km,approach_month,size_category
2325102,325102 (2008 EY5),2025-03-16,20.17,0.2457847746,0.5495914639,False,108637.2446708416,69739452.48849533,181.3438053498,Earth,0.39768811925,2025-03,large
3632080,(2013 EG68),2025-03-16,24.9,0.0278326768,0.0622357573,False,67243.2866980139,22143040.95376448,57.5786468819,Earth,0.04503421705,2025-03,small
3758247,(2016 QE44),2025-03-16,21.56,0.1295850727,0.2897610314,False,65594.736694282,28319636.14978812,73.639674564,Earth,0.20967305204999998,2025-03,large
3802451,(2018 GJ2),2025-03-16,20.8,0.1838886721,0.411187571,False,44018.0431883089,23280684.8538765,60.5368673241,Earth,0.29753812155,2025-03,large
3553062,(2010 XA11),2025-03-17,26.1,0.0160160338,0.0358129403,False,58604.0820539483,26025592.875647705,67.6744637382,Earth,0.025914487049999997,2025-03,small
3714001,(2015 FN35),2025-03-17,23.73,0.0477040198,0.1066694311,False,71316.5783783796,41798940.08139867,108.6899679231,Earth,0.07718672545,2025-03,medium
3831218,(2018 TD2),2025-03-17,26.5,0.0133215567,0.0297879063,False,74534.3360184618,73826392.17115074,191.9710926003,Earth,0.0215547315,2025-03,small
3976545,(2020 AB2),2025-03-17,27.0,0.0105816886,0.023661375,False,24830.0150564839,48738059.70606939,126.7337912342,Earth,0.0171215318,2025-03,small
2141078,141078 (2001 XQ30),2025-03-18,18.67,0.4904050984,1.0965791366,False,24099.6812404517,29107278.838717114,75.6877853158,Earth,0.7934921175,2025-03,large
2303450,303450 (2005 BY2),2025-03-18,20.51,0.2101623793,0.4699373665,True,26100.8382565332,25586138.421315216,66.5317483858,Earth,0.3400498729,2025-03,large
3557535,(2011 CK50),2025-03-18,24.12,0.0398616229,0.0891332986,False,42923.8476678463,14658609.23782037,38.116846139,Earth,0.06449746075,2025-03,medium
3781467,(2017 RY15),2025-03-18,22.72,0.0759547566,0.1698399991,False,40124.733123996,17133778.940891784,44.5530408154,Earth,0.12289737785,2025-03,medium
2462238,462238 (2008 CN1),2025-03-20,20.66,0.1961349444,0.4385710684,True,66079.8670338079,49188925.87487994,127.906180518,Earth,0.31735300639999997,2025-03,large
3840738,(2019 FN2),2025-03-20,23.7,0.0483676488,0.1081533507,False,51886.6892112298,55448221.33156316,144.182254052,Earth,0.07826049975,2025-03,medium
2138258,138258 (2000 GD2),2025-03-21,18.98,0.425162524,0.9506923052,False,100303.515070699,64256255.85150469,167.0858249936,Earth,0.6879274146000001,2025-03,large
3786459,(2017 UE),2025-03-21,26.9,0.0110803882,0.0247765013,False,20238.7768281627,37440397.83626689,97.3564313336,Earth,0.01792844475,2025-03,small
3827162,(2018 RR),2025-03-21,27.6,0.0080270317,0.0179489885,False,34077.2943663132,15796534.905520542,41.0757992627,Earth,0.012988010099999999,2025-03,small
3023012,(1999 RA32),2025-03-22,21.32,0.1447288051,0.3236234466,False,22213.3971855424,13740417.79846676,35.7292688967,Earth,0.23417612584999997,2025-03,large
54178992,(2021 PS2),2025-03-22,20.0,0.2658,0.5943468684,True,41351.3518655362,10126125.345539438,26.3310083186,Earth,0.4300734342,2025-03,large
2618350,618350 (2021 PS2),2025-03-22,19.91,0.2770479727,0.6194981001,True,41351.1908727067,10126358.25446324,26.3316139527,Earth,0.44827303639999994,2025-03,large
3092124,(1994 GL),2025-03-23,25.5,0.0211132445,0.0472106499,False,79814.3510173741,52987376.3725336,137.7833080706,Earth,0.0341619472,2025-03,small
3370497,(2007 EE26),2025-03-23,26.1,0.0160160338,0.0358129403,False,69076.2266907865,72221520.49342754,187.7979377109,Earth,0.025914487049999997,2025-03,small
3562324,(2011 GP44),2025-03-23,24.4,0.0350392641,0.0783501764,False,55128.8550217352,25052654.061236564,65.1445266555,Earth,0.05669472025,2025-03,medium
3633049,(2013 FY7),2025-03-23,22.51,0.0836671502,0.1870854353,False,34169.3288387293,73098359.58092299,190.0779862506,Earth,0.13537629275,2025-03,medium
3669221,(2014 HL123),2025-03-23,22.53,0.0829000851,0.1853702257,False,24927.0000276171,27338979.4466256,71.0896686212,Earth,0.1341351554,2025-03,medium
3693145,(2014 TJ33),2025-03-23,23.12,0.0631764148,0.1412667581,False,66323.2958976071,32662928.148695517,84.9335558711,Earth,0.10222158645,2025-03,medium
3841620,(2019 HM3),2025-03-23,27.0,0.0105816886,0.023661375,False,47176.4822896001,39363374.81371255,102.3567568344,Earth,0.0171215318,2025-03,small
3153530,(2003 HT42),2025-03-24,24.8,0.0291443905,0.0651688382,False,48453.6684422718,39809222.19838141,103.5160957517,Earth,0.04715661435,2025-03,small
3338369,(2006 QS23),2025-03-24,20.1,0.2538370294,0.5675968529,False,64801.9541762269,31072890.46112343,80.7989738716,Earth,0.41071694115,2025-03,large
3748508,(2016 FK14),2025-03-24,20.7,0.1925550782,0.4305662442,False,41480.25785285,27228068.677872047,70.8012668609,Earth,0.31156066120000003,2025-03,large
3781913,(2017 ST17),2025-03-24,24.82,0.0288771931,0.0645713667,False,61104.6474026314,41287279.85146434,107.3594955745,Earth,0.0467242799,2025-03,small
54522697,(2025 ED2),2025-03-24,20.803,0.1836347959,0.4106198867,False,41478.9261125058,27227180.739714663,70.7989579514,Earth,0.2971273413,2025-03,large
2152754,152754 (1999 GS6),2025-03-25,19.22,0.3806755436,0.8512163929,True,40968.0521003552,18287995.57727836,47.5543554167,Earth,0.6159459682499999,2025-03,large
3477940,(2009 WW7),2025-03-25,28.9,0.004411182,0.0098637028,False,26170.1299961433,50451719.20917296,131.1898275849,Earth,0.0071374424,2025-03,small
3653322,(2013 UM9),2025-03-25,24.57,0.0324007435,0.0724502651,False,27699.9826266591,66654931.750507936,173.3231124945,Earth,0.052425504299999995,2025-03,medium
3740897,(2016 BC14),2025-03-25,20.98,0.1692602495,0.3784774237,True,67725.385558573,66986103.10771364,174.1842588327,Earth,0.2738688366,2025-03,large
3837686,(2019 AX5),2025-03-25,26.0,0.0167708462,0.0375007522,False,23460.2596460043,53740640.57334937,139.7420242884,Earth,0.0271357992,2025-03,small
3840867,(2019 GM4),2025-03-25,23.59,0.0508809225,0.1137732014,False,67897.3482321473,53340787.35300776,138.7022841991,Earth,0.08232706195,2025-03,medium
3844004,(2019 SP2),2025-03-25,24.02,0.0417402433,0.0933340215,False,29496.7445485299,12472641.52368169,32.4326646677,Earth,0.0675371324,2025-03,medium
3732114,(2015 UG51),2025-03-19,25.8,0.0183888672,0.0411187571,False,65244.0999464672,52212414.047859415,135.7681701258,Earth,0.02975381215,2025-03,small
3750669,(2016 GC135),2025-03-19,23.57,0.0513517179,0.1148259319,False,31607.9926434514,29904812.53489626,77.7616156973,Earth,0.0830888249,2025-03,medium
3764835,(2016 WM8),2025-03-19,24.2,0.0384197891,0.0859092601,False,30643.0941758536,72927066.57902199,189.6325723036,Earth,0.06216452459999999,2025-03,medium
3699902,(2014 UV210),2025-03-30,26.9,0.0110803882,0.0247765013,False,11540.5152244826,30347482.745042272,78.9126929937,Earth,0.01792844475,2025-03,small
3715466,(2015 GK),2025-03-30,26.0,0.0167708462,0.0375007522,False,60327.9737221334,23312095.948559977,60.6185457319,Earth,0.0271357992,2025-03,small
3742881,(2016 CK137),2025-03-30,27.3,0.0092162655,0.0206081961,False,32222.112138095,70026078.44698603,182.0891200916,Earth,0.014912230799999999,2025-03,small
3761354,(2016 UR5),2025-03-30,26.7,0.0121494041,0.0271668934,False,71307.5053634579,70834158.20956849,184.190373456,Earth,0.01965814875,2025-03,small
3772842,(2017 FO91),2025-03-30,25.1,0.0253837029,0.0567596853,False,25472.9625972883,16311206.211462663,42.4141013255,Earth,0.0410716941,2025-03,small
3986764,(2020 BM1),2025-03-30,25.6,0.0201629919,0.0450858206,False,67371.891729237,59285471.323343,154.1602721,Earth,0.03262440625,2025-03,small
2414800,414800 (2010 SV3),2025-03-31,20.7,0.1925550782,0.4305662442,False,40882.0372871566,23602490.786028728,61.3736607063,Earth,0.31156066120000003,2025-03,large
3290880,(2005 SL),2025-03-31,22.4,0.0880146521,0.1968067451,False,34398.1109024142,5510062.604308419,14.3278400493,Earth,0.1424106986,2025-03,medium
3398649,(2007 YN56),2025-03-31,23.0,0.0667659413,0.1492931834,False,33000.2506167009,71833036.0679351,186.7877599489,Earth,0.10802956235,2025-03,medium
3667093,(2014 GT34),2025-03-31,21.65,0.1243240006,0.2779969165,False,61277.5262832556,18662330.707110908,48.5277407029,Earth,0.20116045855,2025-03,large
3765641,(2016 XB2),2025-03-31,21.54,0.1307841086,0.2924421572,False,64073.9760097766,28009402.71990463,72.8329732104,Earth,0.2116131329,2025-03,large
3773912,(2017 GL6),2025-03-31,23.06,0.0649463841,0.1452245297,False,56384.764530386,39192210.37622102,101.911677194,Earth,0.1050854569,2025-03,medium
3836294,(2018 WE1),2025-03-31,26.1,0.0160160338,0.0358129403,False,31161.0415504993,60249226.92290632,156.6663300287,Earth,0.025914487049999997,2025-03,small
2004034,4034 Vishnu (1986 PA),2025-04-01,18.5,0.5303407233,1.1858779086,True,43128.8093550132,23450598.862611853,60.9786954691,Earth,0.85810931595,2025-04,large
3666925,(2014 GJ1),2025-04-01,24.21,0.0382432662,0.0855145429,False,21198.9829644045,14228541.167202946,36.9985382415,Earth,0.06187890455,2025-04,medium
3714456,(2015 FU117),2025-04-01,24.43,0.0345585074,0.0772751717,False,24318.7782687966,26632062.505989622,69.2514693881,Earth,0.05591683955,2025-04,medium
3746490,(2016 ED86),2025-04-01,25.3,0.0231502122,0.0517654482,False,57421.5398402382,62026612.09675293,161.2880725216,Earth,0.0374578302,2025-04,small
54266059,(2022 FR3),2025-04-01,22.59,0.0806408277,0.1803183724,False,26770.8444069326,2532351.15515214,6.584883858,Earth,0.13047960005,2025-04,medium
2811221,811221 (2022 FR3),2025-04-01,22.58,0.0810130488,0.1811506842,False,26770.844411878,2532351.15515214,6.584883858,Earth,0.1310818665,2025-04,medium
3692751,(2014 TN17),2025-03-26,21.5,0.1332155667,0.2978790628,True,77281.7461140067,5092311.165684686,13.2415591442,Earth,0.21554731475,2025-03,large
3750678,(2016 GM135),2025-03-26,22.32,0.0913177026,0.2041925905,False,87093.6897858584,60229846.339330375,156.6159346119,Earth,0.14775514655,2025-03,medium
3843767,(2019 RK),2025-03-26,25.26,0.0235806068,0.0527278398,False,17450.828696339,37238134.06605296,96.8304839614,Earth,0.0381542233,2025-03,small
3371138,(2007 EJ88),2025-03-27,23.61,0.0504144434,0.1127301225,False,93064.507707226,7264722.261004817,18.8904892799,Earth,0.08157228295,2025-03,medium
3747305,(2016 ED157),2025-03-27,24.68,0.0308003021,0.0688715693,False,8998.1769068415,17445304.118463147,45.3631011062,Earth,0.0498359357,2025-03,small
3841200,(2019 GN20),2025-03-27,26.5,0.0133215567,0.0297879063,False,75410.9130302726,31416957.304321,81.6936523988,Earth,0.0215547315,2025-03,small
2882844,882844 (2016 ED157),2025-03-27,24.68,0.0308003021,0.0688715693,False,8998.1770918519,17445304.118463147,45.3631011062,Earth,0.0498359357,2025-03,small
3522631,(2010 KC),2025-03-28,24.18,0.038775283,0.0867041687,False,99689.0869752073,51438746.04395647,133.756397809,Earth,0.06273972585,2025-03,medium
3752012,(2016 GW221),2025-03-28,24.75,0.0298232505,0.0666868155,False,28135.2539738087,11283838.293584935,29.3414143945,Earth,0.048255032999999996,2025-03,small
54051583,(2020 QP6),2025-03-29,20.71,0.191670368,0.428587972,False,36111.0552721672,18198384.80757179,47.3213401377,Earth,0.31012917,2025-03,large
2791983,791983 (2020 QP6),2025-03-29,20.71,0.191670368,0.428587972,False,36111.0653872697,18198381.336901207,47.3213311129,Earth,0.31012917,2025-03,large
3394072,(2007 VZ137),2025-04-02,21.6,0.1272198785,0.2844722965,True,99470.2539463384,54315588.85537762,141.2370648375,Earth,0.2058460875,2025-04,large
3647019,(2013 RU5),2025-04-02,20.49,0.2121069879,0.4742856434,False,114647.6456500583,58886435.04200967,153.1226563008,Earth,0.34319631565,2025-04,large
3763937,(2016 WH),2025-04-02,27.07,0.0102460147,0.0229107855,False,63965.3321690003,33819619.83696188,87.9413063607,Earth,0.0165784001,2025-04,small
3843838,(2019 RE3),2025-04-02,22.85,0.0715409951,0.1599705282,False,62551.0563777382,41398926.80629594,107.6498116427,Earth,0.11575576165,2025-04,medium
3879226,(2019 UJ),2025-04-02,26.9,0.0110803882,0.0247765013,False,48726.6892136863,27311710.32800796,71.018760612,Earth,0.01792844475,2025-04,small
2474163,474163 (1999 SO5),2025-04-03,20.81,0.1830437804,0.4092983358,True,26905.5348761462,10390262.0617558,27.0178441847,Earth,0.2961710581,2025-04,large
3879292,(2019 UN2),2025-04-03,25.08,0.0256185754,0.0572848762,False,63023.1968475857,59379197.33597604,154.4039882633,Earth,0.0414517258,2025-04,small
3177230,(2004 FC18),2025-04-04,24.17,0.0389542616,0.087104377,False,66436.5520905602,7033760.802273477,18.2899191819,Earth,0.0630293193,2025-04,medium
3667048,(2014 GQ17),2025-04-04,27.1,0.0101054342,0.0225964377,False,49314.5137067728,39063153.93934859,101.576091173,Earth,0.01635093595,2025-04,small
3772997,(2017 FA102),2025-04-04,25.49,0.0212106988,0.0474285643,False,54558.6365887366,4491937.813102926,11.6804056722,Earth,0.03431963155,2025-04,small
3989396,(2020 CE),2025-04-04,25.0,0.02658,0.0594346868,False,46936.2482928407,52054702.36338529,135.3580717383,Earth,0.043007343399999995,2025-04,small
3275978,(2005 GR33),2025-04-05,22.14,0.0992098919,0.2218400624,False,91815.5700356918,60596016.52213683,157.5680885504,Earth,0.16052497715,2025-04,medium
3386864,(2007 SQ6),2025-04-05,22.24,0.0947447113,0.2118556149,False,23674.8401404804,4192064.394751826,10.9006435022,Earth,0.1533001631,2025-04,medium
3601673,(2012 FT35),2025-04-05,29.2,0.0038419789,0.008590926,False,49217.3298199228,44568211.17844425,115.8909157491,Earth,0.00621645245,2025-04,small
3698845,(2014 WU202),2025-04-05,26.8,0.0116025908,0.0259441818,False,21340.9153033737,63275606.13456269,164.5358372171,Earth,0.0187733863,2025-04,small
3699442,(2014 WP362),2025-04-05,23.2,0.0608912622,0.1361570015,False,45774.1784983874,59369123.29573194,154.3777926921,Earth,0.09852413185,2025-04,medium
3824993,(2018 KF1),2025-04-05,25.8,0.0183888672,0.0411187571,False,69954.2338109616,55173852.928867295,143.4688126865,Earth,0.02975381215,2025-04,small
2794904,794904 (2007 SQ6),2025-04-05,22.3,0.0921626549,0.2060819612,False,23674.8591782592,4192070.438505774,10.9006592178,Earth,0.14912230804999999,2025-04,medium
3878573,(2019 TC2),2025-04-06,27.9,0.0069912523,0.0156329154,False,87619.852600299,70498067.34136762,183.3164348917,Earth,0.01131208385,2025-04,small
3152317,(2003 GQ22),2025-04-07,21.34,0.1434019235,0.320656449,True,32031.67771517,7500278.15455981,19.503006307,Earth,0.23202918625000002,2025-04,large
3728860,(2015 SC17),2025-04-07,22.95,0.0683211199,0.1527706684,False,76941.4519619255,59482628.27106874,154.6729401792,Earth,0.11054589415,2025-04,medium
3744157,(2016 CP247),2025-04-07,23.6,0.0506471459,0.1132504611,False,10554.5914654989,72892005.98446071,189.5414040852,Earth,0.0819488035,2025-04,medium
2085953,85953 (1999 FK21),2025-04-08,18.09,0.6405528629,1.4323197447,False,68356.9921302076,12078253.487525849,31.4071357209,Earth,1.0364363038,2025-04,large
3278402,(2005 KA),2025-04-08,24.7,0.0305179233,0.0682401509,False,37065.2206221515,30606735.330159727,79.5868286322,Earth,0.0493790371,2025-04,small
3747992,(2016 FY2),2025-04-08,25.5,0.0211132445,0.0472106499,False,63066.8754070337,64253465.94098791,167.078570377,Earth,0.0341619472,2025-04,small
3520758,(2010 HX107),2025-04-10,23.54,0.0520660914,0.1164233197,False,60430.5193652806,50329194.03578729,130.8712248371,Earth,0.08424470554999999,2025-04,medium
3564039,(2011 HN5),2025-04-10,25.1,0.0253837029,0.0567596853,False,65054.3768431247,57292196.40689139,148.9771505589,Earth,0.0410716941,2025-04,small
3638238,(2013 JO7),2025-04-10,26.0,0.0167708462,0.0375007522,False,45809.0331099923,49934823.84665734,129.845742298,Earth,0.0271357992,2025-04,small
3692289,(2014 TL),2025-04-10,27.8,0.0073207399,0.016369672,False,25285.9154921356,19334957.61685419,50.2767754177,Earth,0.01184520595,2025-04,small
3892307,(2019 US14),2025-04-10,22.1,0.1010543415,0.2259643771,False,65442.4277848492,61372928.72040838,159.5882967601,Earth,0.1635093593,2025-04,medium
3717041,(2015 HE10),2025-04-11,26.1,0.0160160338,0.0358129403,False,66217.7297811413,53627295.24885944,139.4472919421,Earth,0.025914487049999997,2025-04,small
3840784,(2019 GF1),2025-04-11,27.5,0.008405334,0.0187948982,False,58883.1073237937,72914609.53446752,189.6001801958,Earth,0.0136001161,2025-04,small
3989194,(2020 BP8),2025-04-11,25.5,0.0211132445,0.0472106499,False,84334.031995828,39462157.3390701,102.61362147,Earth,0.0341619472,2025-04,small
3991699,(2020 DX1),2025-04-11,26.5,0.0133215567,0.0297879063,False,19851.3822041247,33446276.90004232,86.9705010781,Earth,0.0215547315,2025-04,small
54329622,(2022 WY5),2025-04-11,21.6,0.1272198785,0.2844722965,False,30757.1370163629,25690182.767514057,66.8022953573,Earth,0.2058460875,2025-04,large
2875056,875056 (2022 WY5),2025-04-11,21.6,0.1272198785,0.2844722965,False,30757.1362637479,25690182.767514057,66.8022953573,Earth,0.2058460875,2025-04,large
3441092,(2008 XS),2025-04-12,27.1,0.0101054342,0.0225964377,False,26858.3079605563,71776455.29618177,186.640632719,Earth,0.01635093595,2025-04,small
3713935,(2015 FS33),2025-04-12,22.56,0.0817626533,0.1828268509,False,74518.440693332,5610110.697726593,14.5879955471,Earth,0.1322947521,2025-04,medium
3740028,(2016 AX164),2025-04-12,26.2,0.0152951935,0.0342010925,False,18979.6117143124,60969809.49432871,158.5400640617,Earth,0.024748143,2025-04,small
3774114,(2017 HG4),2025-04-12,27.7,0.0076657557,0.0171411509,False,32621.9696247062,26724028.035928715,69.4906077605,Earth,0.012403453299999999,2025-04,small
3827322,(2018 RF2),2025-04-12,28.2,0.0060891262,0.0136157002,False,51965.8524998762,23826552.446920566,61.9562892296,Earth,0.0098524132,2025-04,small
3831212,(2018 TZ1),2025-04-12,25.0,0.02658,0.0594346868,False,55894.1993074714,54117496.9060046,140.7219654694,Earth,0.043007343399999995,2025-04,small
3989218,(2020 BS9),2025-04-12,26.2,0.0152951935,0.0342010925,False,57408.3116813441,54497976.06523741,141.7113271023,Earth,0.024748143,2025-04,small
3703885,(2015 AQ45),2025-04-13,21.45,0.1363185559,0.3048175575,False,20568.6688161505,22671461.54562192,58.9527012734,Earth,0.22056805670000001,2025-04,large
2784199,784199 (2015 AQ45),2025-04-13,21.42,0.1382149359,0.3090579921,False,20568.6732083366,22671461.05194895,58.9526999897,Earth,0.223636464,2025-04,large
3152316,(2003 GJ21),2025-04-14,22.9,0.0699125232,0.1563291544,False,55396.8448382405,59053024.91127468,153.5558406713,Earth,0.11312083880000001,2025-04,medium
3441846,(2008 YN2),2025-04-14,26.3,0.0146067964,0.0326617897,False,20718.909111484,36398147.53120458,94.6462632766,Earth,0.023634293049999998,2025-04,small
3763283,(2016 VU1),2025-04-14,24.6,0.0319561887,0.0714562102,False,51611.0326472952,59141956.40193294,153.787089618,Earth,0.05170619945,2025-04,medium
3892698,(2019 VP3),2025-04-14,28.1,0.0063760979,0.0142573883,False,37968.6357905209,15749850.376942825,40.9544052775,Earth,0.0103167431,2025-04,small
3751530,(2016 GF216),2025-04-15,24.9,0.0278326768,0.0622357573,False,35993.1202378601,44923732.47623135,116.815379345,Earth,0.04503421705,2025-04,small
3774436,(2017 HZ49),2025-04-15,25.5,0.0211132445,0.0472106499,False,62615.1734444272,63938523.21503618,166.2596234201,Earth,0.0341619472,2025-04,small
3407680,(2008 FW6),2025-04-09,21.0,0.1677084622,0.3750075218,True,96437.7243550494,65299890.65493427,169.7995931678,Earth,0.271357992,2025-04,large
3692749,(2014 TL17),2025-04-09,22.91,0.0695913044,0.1556108872,False,31665.8383909412,8937622.104051393,23.2405381071,Earth,0.1126010958,2025-04,medium
3780633,(2017 PK25),2025-04-09,25.3,0.0231502122,0.0517654482,False,61407.6321792089,66855344.86043188,173.8442475866,Earth,0.0374578302,2025-04,small
2880302,880302 (2014 TL17),2025-04-09,22.9,0.0699125232,0.1563291544,False,31665.8383948142,8937622.104051393,23.2405381071,Earth,0.11312083880000001,2025-04,medium
2436030,436030 (2009 JO2),2025-04-20,19.42,0.3471802221,0.776318577,False,58684.6059560122,8490482.642579343,22.0778393968,Earth,0.56174939955,2025-04,large
3137735,(2002 TX59),2025-04-20,23.9,0.04411182,0.0986370281,False,27017.3906888221,43325421.95164933,112.659285451,Earth,0.07137442405,2025-04,medium
3153509,(2003 HM),2025-04-20,22.11,0.100590039,0.2249261651,False,50908.291447667,11234721.812273776,29.2136965919,Earth,0.16275810205,2025-04,medium
3830886,(2018 SN2),2025-04-20,24.4,0.0350392641,0.0783501764,False,46180.1374349591,51993480.15315756,135.1988753555,Earth,0.05669472025,2025-04,medium
3841545,(2019 HS2),2025-04-20,26.6,0.0127219879,0.0284472297,False,62000.1127542996,36255149.75467132,94.2744255287,Earth,0.0205846088,2025-04,small
54100193,(2020 XD5),2025-04-20,19.81,0.2901048414,0.648694146,True,48931.2832888249,43706478.69329842,113.650148974,Earth,0.4693994937,2025-04,large
2009058,9058 (1992 JB),2025-04-21,17.82,0.7253622947,1.6219593992,False,42009.0473007104,15290773.409359025,39.7606654175,Earth,1.17366084695,2025-04,large
3418110,(2008 NP3),2025-04-21,22.83,0.0722029558,0.1614507173,False,30239.148602875,48121779.88124669,125.1312760924,Earth,0.11682683655,2025-04,medium
3599541,(2012 DO8),2025-04-21,22.34,0.0904804968,0.2023205415,False,70026.9401853929,61825623.66334054,160.7654414133,Earth,0.14640051915000002,2025-04,medium
3879726,(2019 UU6),2025-04-21,23.6,0.0506471459,0.1132504611,False,73368.8121362598,59231306.7666272,154.0194277647,Earth,0.0819488035,2025-04,medium
3669255,(2014 HS124),2025-04-22,23.16,0.0620233153,0.1386883492,False,31991.3424390771,4169551.321536804,10.8421026588,Earth,0.10035583225,2025-04,medium
3587871,(2011 VG9),2025-04-16,22.38,0.0888290416,0.1986277755,False,85519.535153189,4659617.637488974,12.1164242578,Earth,0.14372840855,2025-04,medium
3602705,(2012 HF2),2025-04-16,24.72,0.0302381333,0.0676145215,False,45277.619459814,7478728.521547162,19.4469707014,Earth,0.0489263274,2025-04,small
3276397,(2005 GD60),2025-04-17,21.7,0.1214940408,0.2716689341,True,78961.8018305477,56689685.62986264,147.4104391327,Earth,0.19658148744999998,2025-04,medium
3617706,(2012 VK76),2025-04-17,21.42,0.1382149359,0.3090579921,False,59859.4887062708,29919422.72663385,77.7996066432,Earth,0.223636464,2025-04,large
3781579,(2017 RN16),2025-04-17,28.9,0.004411182,0.0098637028,False,31187.8204699559,4190118.201262061,10.8955828067,Earth,0.0071374424,2025-04,small
3841534,(2019 HQ),2025-04-17,26.25,0.0149470324,0.0334225806,False,42673.6334572121,21799959.97548999,56.6865319036,Earth,0.024184806500000003,2025-04,small
3009003,(1996 FQ3),2025-04-18,20.8,0.1838886721,0.411187571,False,29735.5786329213,21878260.832069032,56.8901379657,Earth,0.29753812155,2025-04,large
3824968,(2018 JC5),2025-04-18,22.69,0.0770113926,0.1722027088,False,28906.8414543829,24027527.20708764,62.4788847833,Earth,0.1246070507,2025-04,medium
2826914,826914 (1996 FQ3),2025-04-18,20.8,0.1838886721,0.411187571,False,29735.5763243512,21878261.4454203,56.8901395606,Earth,0.29753812155,2025-04,large
3516408,(2010 GK65),2025-04-19,24.5,0.0334622374,0.0748238376,False,84084.3439383409,51986746.22943632,135.181365104,Earth,0.0541430375,2025-04,medium
3717054,(2015 HW10),2025-04-19,25.7,0.0192555078,0.0430566244,False,56177.489326631,53913770.66701356,140.1922152332,Earth,0.031156066099999997,2025-04,small
2223456,223456 (2003 UB10),2025-04-23,18.29,0.5841911542,1.3062911326,False,27504.8765487749,26648300.93590409,69.2936942489,Earth,0.9452411434,2025-04,large
2439437,439437 (2013 NK4),2025-04-23,18.94,0.4330668855,0.9683669947,True,81230.9240635009,28314051.27234656,73.6251521826,Earth,0.7007169401,2025-04,large
3457390,(2009 HG),2025-04-23,24.34,0.0360209346,0.0805452583,False,22528.0574386989,23833519.35436455,61.9744053097,Earth,0.05828309645,2025-04,medium
3670392,(2014 JF15),2025-04-23,25.37,0.0224158379,0.0501233372,False,36789.7021976102,22648352.833527707,58.8926115876,Earth,0.036269587549999996,2025-04,small
3694127,(2014 UV34),2025-04-23,25.03,0.0262153087,0.0586192124,False,16764.0141515434,14743029.425191335,38.3363643239,Earth,0.04241726055,2025-04,small
3735678,(2015 XT1),2025-04-23,23.38,0.0560473362,0.1253256538,False,52315.4180781018,64314496.815539904,167.2372692288,Earth,0.09068649499999999,2025-04,medium
3772987,(2017 FQ101),2025-04-23,25.0,0.02658,0.0594346868,False,26445.617198447,19321953.747205507,50.2429613982,Earth,0.043007343399999995,2025-04,small
3879165,(2019 TY6),2025-04-23,25.04,0.0260948603,0.0583498816,False,46289.4141925688,52018468.57744812,135.2638528652,Earth,0.042222370950000004,2025-04,small
54143414,(2021 JY),2025-04-23,18.8,0.4619074603,1.0328564805,True,77746.040362687,28919645.411073875,75.1998812878,Earth,0.7473819704,2025-04,large
2886662,886662 (2021 JY),2025-04-23,18.8,0.4619074603,1.0328564805,True,77746.0400257874,28919645.500832595,75.1998815212,Earth,0.7473819704,2025-04,large
3126185,(2002 JQ100),2025-04-24,19.8,0.2914439045,0.6516883822,False,97122.5884935997,56162827.886953086,146.0404486242,Earth,0.47156614335,2025-04,large
3557843,(2011 DV),2025-04-24,20.79,0.1847374636,0.4130855266,True,23032.7882729274,20010962.95513483,52.0345950751,Earth,0.2989114951,2025-04,large
3634388,(2013 GR38),2025-04-24,21.96,0.1077841687,0.2410127282,True,63180.0006287249,14680317.5792133,38.1732944347,Earth,0.17439844845,2025-04,medium
3636252,(2013 HJ19),2025-04-24,21.5,0.1332155667,0.2978790628,False,49996.7432988422,74695030.6474879,194.2298170547,Earth,0.21554731475,2025-04,large
3702717,(2014 YE1),2025-04-24,23.4,0.0555334912,0.1241766613,False,102196.5424052879,55154696.36810168,143.4189997972,Earth,0.08985507625,2025-04,medium
3840753,(2019 FY2),2025-04-24,27.4,0.0088014652,0.0196806745,False,19132.3798876241,4885087.298573466,12.7027140102,Earth,0.01424106985,2025-04,small
3873162,(2019 SW9),2025-04-24,24.5,0.0334622374,0.0748238376,False,24993.0977099871,69299819.21982883,180.2006250257,Earth,0.0541430375,2025-04,medium
2462959,462959 (2011 DU),2025-04-25,21.08,0.1616422833,0.3614431336,True,34142.9308769221,4930682.81449673,12.821276231,Earth,0.26154270845,2025-04,large
3329605,(2006 GU2),2025-04-25,27.8,0.0073207399,0.016369672,False,78642.627362806,73671137.69153053,191.5673836934,Earth,0.01184520595,2025-04,small
3562319,(2011 GJ44),2025-04-25,21.8,0.1160259082,0.2594418179,False,61134.1651798427,40281446.60468973,104.7440229545,Earth,0.18773386305,2025-04,medium
3819573,(2018 HH2),2025-04-25,23.12,0.0631764148,0.1412667581,False,34815.2081585688,24935803.374416582,64.8406793001,Earth,0.10222158645,2025-04,medium
3879166,(2019 TB7),2025-04-25,26.8,0.0116025908,0.0259441818,False,30114.2580627492,34926053.05865687,90.8183695384,Earth,0.0187733863,2025-04,small
3644727,(2013 NJ4),2025-04-26,27.4,0.0088014652,0.0196806745,False,20758.3881298031,45426389.26307825,118.1224400009,Earth,0.01424106985,2025-04,small
